Fecha,Partida,Descripcion,Pais,Region,Unidad,Cantidad,FOB
20211101,7318.15.20,"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment",Denmark,Europa y Asia central,kilograms,0,0
20211101,7326.90.86,"Iron or steel, articles, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20211101,7208.54.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, neosi, not in coils, w/thick less than 3mm, not clad/plated/coated",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7213.10.00,"Iron/nonalloy, concrete reinforcing bars and rods in irregularly wound coils, hot-rolled",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7214.20.00,"Iron/nonalloy steel, concrete reinforcing bars and rods, not further worked than hot-rolled, hot-drawn or hot-extruded, n/coils",Dominican Rep,Gran Caribe,kilograms,"2,036,079","1,786,196"
20211101,7216.69.00,"Iron/nonalloy steel, angles, shapes & sections nesoi, not further worked than cold-formed or cold-finished, not from flat-rolled products",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7217.10.90,"Iron/nonalloy steel, wire (other than flat or round), w/0.25% or more of carbon, not plated or coated",Dominican Rep,Gran Caribe,kilograms,"15,988","23,264"
20211101,7217.20.30,"Iron/nonalloy steel, round wire, <0.25% carbon, plated or coated with zinc, w/diameter of 1.5 mm or more",Dominican Rep,Gran Caribe,kilograms,"20,412","30,600"
20211101,7217.20.45,"Iron/nonalloy steel, round wire, w/0.25% or more carbon and/or <1.5mm diam, plated or coated with zinc",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7217.20.75,"Iron/nonalloy steel, wire (other than flat or round), w/0.25% or more of carbon, plated or coated with zinc",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7217.30.45,"Iron/nonalloy steel, round wire, w/0.25% or more carbon and/or <1.5mm diam, plated or coated with base metal other than zinc",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7227.20.00,"Alloy silico-manganese steel, bars and rods in irregularly wound coils, hot-rolled",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7301.20.50,"Alloy steel, angles, shapes and sections of alloy steel, welded",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7304.19.10,"Iron (o/than cast) or nonalloy steel, seamless line pipe used for oil and gas pipelines",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7304.29.10,"Iron (o/than cast) or nonalloy steel, seamless casing pipe, threaded or coupled, of a kind used in drilling for oil or gas",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7306.30.10,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow profiles, w/wall thick. less than 1.65 mm",Dominican Rep,Gran Caribe,kilograms,"44,587","69,367"
20211101,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",Dominican Rep,Gran Caribe,kilograms,"93,861","152,727"
20211101,7306.50.10,#N/A,Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7306.50.50,"Alloy steel (o/stainless), welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow prof., w/wall thick. of 1.65 mm+",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7306.61.10,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",Dominican Rep,Gran Caribe,kilograms,"106,400","112,172"
20211101,7306.61.50,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7307.92.30,"Iron or steel (o/than stainless), not cast, threaded sleeves (couplings) for tubes/pipes",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7307.92.90,"Iron or steel (o/than stainless), not cast, threaded elbow and bends for tubes/pipes",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7307.99.50,"Iron/steel (o/than stainless), n/cast, fittings for tubes/pipes, nesoi, not forged or forged and machined, tooled & processed after forging",Dominican Rep,Gran Caribe,kilograms,369,"6,372"
20211101,7308.30.10,"Stainless steel, doors, windows and their frames, and thresholds for doors",Dominican Rep,Gran Caribe,kilograms,900,"4,051"
20211101,7308.30.50,"Iron or steel (o/than stainless), doors, windows and their frames, and thresholds for doors",Dominican Rep,Gran Caribe,kilograms,"16,963","46,744"
20211101,7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",Dominican Rep,Gran Caribe,kilograms,"16,934","26,187"
20211101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,"19,949","38,504"
20211101,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Dominican Rep,Gran Caribe,number,1,"23,545"
20211101,7310.21.00,"Iron/steel, cans for any material (o/compressed/liq. gas), closed by soldering or crimping, w/cap. less than 50 l",Dominican Rep,Gran Caribe,number,0,0
20211101,7310.29.00,"Iron/steel, cans for any material (o/compressed/liq. gas), n/closed by soldering or crimping, w/cap. less than 50 l",Dominican Rep,Gran Caribe,number,"31,535","85,695"
20211101,7313.00.00,"Iron/steel, barbed wire; iron/steel, twisted hoop or single flat wire and loosely twisted double wire, of a kind used for fencing",Dominican Rep,Gran Caribe,kilograms,"19,230","48,079"
20211101,7314.19.01,"Iron or steel (o/than stainless), woven cloth",Dominican Rep,Gran Caribe,square meters,"4,800","11,400"
20211101,7317.00.20,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., not threaded, suitable for use in powder-actuated hand tools",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7317.00.55,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi",Dominican Rep,Gran Caribe,kilograms,"4,862","10,944"
20211101,7318.16.00,"Iron or steel, nuts",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7320.90.50,"Iron or steel, springs (o/than leaf springs, helical springs or hairsprings)",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7323.93.00,"Stainless steel, table, kitchen or o/household arts. amd parts thereof",Dominican Rep,Gran Caribe,number,0,0
20211101,7326.19.00,"Iron or steel, articles forged or stamped but n/further worked, nesoi",Dominican Rep,Gran Caribe,kilograms,0,0
20211101,7326.20.00,"Iron or steel, articles of wire, nesoi",Dominican Rep,Gran Caribe,number,"47,008","86,488"
20211101,7326.90.86,"Iron or steel, articles, nesoi",Dominican Rep,Gran Caribe,kilograms,"14,081","39,610"
20211101,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",Ecuador,America Latina,kilograms,0,0
20211101,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Ecuador,America Latina,number,0,0
20211101,7313.00.00,"Iron/steel, barbed wire; iron/steel, twisted hoop or single flat wire and loosely twisted double wire, of a kind used for fencing",Ecuador,America Latina,kilograms,"16,461","35,200"
20211101,7321.11.10,"Iron or steel, portable non-electric domestic cooking appliances and plate warmers, for gas fuel or for both gas and other fuels",Ecuador,America Latina,number,0,0
20211101,7321.11.30,"Iron or steel, nonportable non-electric domestic stoves or ranges, for gas fuel or for both gas and other fuels",Ecuador,America Latina,number,555,"32,451"
20211101,7321.90.60,"Iron/steel, parts, of nonelectric domestic cooking and warming appliances, nesoi",Ecuador,America Latina,number,0,0
20211101,7323.93.00,"Stainless steel, table, kitchen or o/household arts. amd parts thereof",Ecuador,America Latina,number,0,0
20211101,7210.49.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with zinc (other than electrolytically), not corrugated",Egypt,Oriente Medio y Norte de Africa,kilograms,"237,670","200,357"
20211101,7212.30.10,"Iron/nonalloy steel, width less th/300mm, flat-rolled products, plated/coated with zinc (other than electrolytically), w/thick o/0.25mm",Egypt,Oriente Medio y Norte de Africa,kilograms,0,0
20211101,7212.30.50,"Iron/nonalloy steel, width 300+ but less th/600mm, flat-rolled products, plated or coated with zinc (other than electrolytically)",Egypt,Oriente Medio y Norte de Africa,kilograms,0,0
20211101,7325.91.00,"Iron or steel, cast grinding balls and similar articles for mills",Egypt,Oriente Medio y Norte de Africa,kilograms,0,0
20211101,7310.29.00,"Iron/steel, cans for any material (o/compressed/liq. gas), n/closed by soldering or crimping, w/cap. less than 50 l",El Salvador,Gran Caribe,number,0,0
20211101,7326.90.86,"Iron or steel, articles, nesoi",El Salvador,Gran Caribe,kilograms,0,0
20211101,7306.61.30,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",Finland,Europa y Asia central,kilograms,0,0
20211101,7306.61.70,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Finland,Europa y Asia central,kilograms,0,0
20211101,7326.90.86,"Iron or steel, articles, nesoi",Finland,Europa y Asia central,kilograms,0,0
20211101,7204.29.00,Alloy steel (o/than stainless) waste and scrap,France,Europa y Asia central,metric tons,0,0
20211101,7207.19.00,"Iron or nonalloy steel semifinished products, w/less than 0.25% carbon, o/than w/rect. cross section",France,Europa y Asia central,kilograms,0,0
20211101,7210.12.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with tin, less than 0.5 mm thick",France,Europa y Asia central,kilograms,"298,970","419,216"
20211101,7210.50.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with chromium oxides or with chromium and chromium oxides",France,Europa y Asia central,kilograms,"650,384","980,063"
20211101,7317.00.65,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, not made of round wire, nesoi",France,Europa y Asia central,kilograms,0,0
20211101,7318.15.40,"Iron or steel, machine screws (o/than cap screws), 9.5 mm or more in length and 3.2 mm in diameter",France,Europa y Asia central,kilograms,0,0
20211101,7318.15.50,"Iron or steel, threaded studs",France,Europa y Asia central,kilograms,2,"2,816"
20211101,7318.15.60,"Iron or steel, screws and bolts, nesoi, having shanks or threads less than 6 mm in diameter",France,Europa y Asia central,kilograms,0,0
20211101,7318.19.00,"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi",France,Europa y Asia central,kilograms,0,0
20211101,7318.22.00,"Iron or steel, washers (o/than spring washers and other lock washers)",France,Europa y Asia central,kilograms,0,0
20211101,7318.23.00,#N/A,France,Europa y Asia central,kilograms,2,"2,855"
20211101,7326.90.86,"Iron or steel, articles, nesoi",France,Europa y Asia central,kilograms,32,"2,071"
20211101,7210.12.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with tin, less than 0.5 mm thick",Germany,Europa y Asia central,kilograms,0,0
20211101,7210.50.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with chromium oxides or with chromium and chromium oxides",Germany,Europa y Asia central,kilograms,"75,320","87,867"
20211101,7212.40.10,"Iron/nonalloy steel, width less th/300mm, flat-rolled products, painted, varnished or coated w/plastic",Germany,Europa y Asia central,kilograms,0,0
20211101,7222.20.00,#N/A,Germany,Europa y Asia central,kilograms,"10,639","39,897"
20211101,7222.40.60,"Stainless steel, angles, shapes & sections, other than hot-rolled and not drilled/punched or otherwise advanced",Germany,Europa y Asia central,kilograms,0,0
20211101,7303.00.00,"Cast iron, tubes, pipes and hollow profiles",Germany,Europa y Asia central,kilograms,0,0
20211101,7307.29.00,"Stainless steel, not cast, fittings for tubes/pipes, nesoi",Germany,Europa y Asia central,kilograms,0,0
20211101,7307.91.30,#N/A,Germany,Europa y Asia central,kilograms,0,0
20211101,7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",Germany,Europa y Asia central,kilograms,0,0
20211101,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",Germany,Europa y Asia central,kilograms,0,0
20211101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,"8,467","43,753"
20211101,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Germany,Europa y Asia central,number,0,0
20211101,7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",Germany,Europa y Asia central,kilograms,"2,646","13,850"
20211101,7310.21.00,"Iron/steel, cans for any material (o/compressed/liq. gas), closed by soldering or crimping, w/cap. less than 50 l",Germany,Europa y Asia central,number,0,0
20211101,7315.11.00,"Iron or steel, roller chain",Germany,Europa y Asia central,kilograms,0,0
20211101,7315.12.00,"Iron or steel, articulated link chain (other than roller chain)",Germany,Europa y Asia central,kilograms,0,0
20211101,7318.15.20,"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment",Germany,Europa y Asia central,kilograms,11,"3,329"
20211101,7318.15.80,"Iron or steel, screws and bolts, nesoi, having shanks or threads 6 mm or more in diameter",Germany,Europa y Asia central,kilograms,0,0
20211101,7318.19.00,"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi",Germany,Europa y Asia central,kilograms,0,0
20211101,7318.22.00,"Iron or steel, washers (o/than spring washers and other lock washers)",Germany,Europa y Asia central,kilograms,0,0
20211101,7318.29.00,"Iron or steel, nonthreaded articles similar to rivets, cotters, cotter pins, washers and spring washers",Germany,Europa y Asia central,kilograms,0,0
20211101,7320.90.50,"Iron or steel, springs (o/than leaf springs, helical springs or hairsprings)",Germany,Europa y Asia central,kilograms,0,0
20211101,7326.20.00,"Iron or steel, articles of wire, nesoi",Germany,Europa y Asia central,number,0,0
20211101,7326.90.86,"Iron or steel, articles, nesoi",Germany,Europa y Asia central,kilograms,"15,535","43,963"
20211101,7308.30.10,"Stainless steel, doors, windows and their frames, and thresholds for doors",Greece,Europa y Asia central,kilograms,0,0
